image_name,face_rect_x1,face_rect_y2,face_rect_x2,face_rect_y1,landmarks_in_bbox,n_faces_detected,dataset_type,train_type,n_landmarks
3247339235_1.jpg,348.0,708.0,810.0,246.0,68.0,1,300W,train,68
3247810519_1.jpg,332.0,1804.0,1988.0,148.0,60.0,1,300W,train,68
3248183827_1.jpg,428.0,1168.0,1093.0,502.0,65.0,1,300W,train,68
3248846504_1.jpg,541.0,726.0,1096.0,172.0,57.0,1,300W,train,68
3251963224_1.jpg,247.0,632.0,632.0,247.0,57.0,1,300W,train,68
3252000476_1.jpg,332.0,504.0,718.0,119.0,67.0,2,300W,train,68
3252851380_1.jpg,830.0,1363.0,1788.0,405.0,63.0,1,300W,train,68
3253427659_1.jpg,384.0,669.0,705.0,348.0,56.0,1,300W,train,68
3255054809_1.jpg,798.0,1390.0,1463.0,724.0,56.0,1,300W,train,68
325564774_1.jpg,399.0,811.0,861.0,348.0,65.0,1,300W,train,68
3260548295_1.jpg,664.0,1158.0,1219.0,603.0,60.0,1,300W,train,68
3260548295_2.jpg,290.0,675.0,675.0,290.0,65.0,1,300W,train,68
3261640996_1.jpg,541.0,1096.0,1096.0,542.0,65.0,1,300W,train,68
3262777136_1.jpg,134.0,527.0,455.0,206.0,68.0,1,300W,train,68
3266693323_1.jpg,724.0,1316.0,1389.0,650.0,61.0,1,300W,train,68
3284354538_1.jpg,2173.0,762.0,2396.0,539.0,66.0,3,300W,train,68
3284354538_2.jpg,563.0,885.0,786.0,663.0,60.0,3,300W,train,68
3284354538_3.jpg,1294.0,882.0,1480.0,696.0,61.0,3,300W,train,68
3331716292_1.jpg,142.0,390.0,365.0,167.0,59.0,1,300W,train,68
3346359383_1.jpg,1150.0,593.0,1336.0,407.0,59.0,3,300W,train,68
3346359383_2.jpg,349.0,587.0,617.0,320.0,64.0,3,300W,train,68
3346359383_3.jpg,1996.0,593.0,2182.0,407.0,60.0,3,300W,train,68
342149506_1.jpg,1232.0,489.0,1455.0,266.0,57.0,1,300W,train,68
346731834_1.jpg,262.0,696.0,448.0,511.0,58.0,1,300W,train,68
347629355_1.jpg,854.0,766.0,1122.0,498.0,61.0,1,300W,train,68
347826333_1.jpg,598.0,491.0,919.0,170.0,60.0,2,300W,train,68
347826333_2.jpg,340.0,489.0,563.0,266.0,63.0,2,300W,train,68
3504938758_2.jpg,1687.0,490.0,1872.0,304.0,59.0,2,300W,train,68
3532475790_1.jpg,758.0,634.0,944.0,449.0,60.0,2,300W,train,68
3576294411_1.jpg,795.0,498.0,1062.0,231.0,65.0,2,300W,train,68
3576294411_2.jpg,1306.0,588.0,1529.0,365.0,61.0,2,300W,train,68
364259537_1.jpg,820.0,597.0,975.0,442.0,64.0,2,300W,train,68
3662810723_1.jpg,1561.0,1026.0,1882.0,705.0,62.0,1,300W,train,68
3684472818_1.jpg,854.0,439.0,1122.0,171.0,59.0,2,300W,train,68
3684472818_2.jpg,1058.0,588.0,1281.0,365.0,64.0,2,300W,train,68
37096733_1.jpg,407.0,449.0,593.0,263.0,54.0,2,300W,train,68
37096733_2.jpg,795.0,439.0,1062.0,171.0,64.0,2,300W,train,68
3729198156_1.jpg,662.0,762.0,885.0,539.0,60.0,3,300W,train,68
3729198156_2.jpg,1067.0,387.0,1253.0,201.0,63.0,3,300W,train,68
3729198156_4.jpg,384.0,919.0,705.0,598.0,61.0,3,300W,train,68
378492784_2.jpg,563.0,539.0,786.0,316.0,59.0,2,300W,train,68
3796238727_2.jpg,1668.0,705.0,1989.0,384.0,57.0,3,300W,train,68
3796238727_3.jpg,538.0,588.0,761.0,365.0,53.0,3,300W,train,68
3854178896_1.jpg,266.0,341.0,489.0,118.0,60.0,1,300W,train,68
3858593140_1.jpg,454.0,354.0,583.0,225.0,60.0,2,300W,train,68
3858593140_2.jpg,163.0,199.0,270.0,92.0,62.0,2,300W,train,68
3873491482_1.jpg,241.0,390.0,464.0,167.0,56.0,1,300W,train,68
3893740955_1.jpg,538.0,836.0,761.0,613.0,67.0,3,300W,train,68
3893740955_2.jpg,1554.0,861.0,1777.0,638.0,67.0,3,300W,train,68
3929640120_1.jpg,218.0,236.0,373.0,81.0,57.0,1,300W,train,68
3944399031_1.jpg,914.0,558.0,1181.0,290.0,62.0,1,300W,train,68
397921011_2.jpg,312.0,776.0,633.0,455.0,58.0,2,300W,train,68
3989161_1.jpg,141.0,468.0,409.0,201.0,68.0,1,300W,train,68
399829006_1.jpg,201.0,366.0,386.0,180.0,65.0,1,300W,train,68
40014967_1.jpg,139.0,345.0,324.0,160.0,59.0,1,300W,train,68
4009440741_1.jpg,439.0,440.0,662.0,217.0,62.0,2,300W,train,68
4009440741_2.jpg,910.0,489.0,1133.0,266.0,59.0,2,300W,train,68
4022732812_1.jpg,885.0,613.0,1108.0,390.0,68.0,2,300W,train,68
4022732812_2.jpg,538.0,1133.0,761.0,910.0,59.0,2,300W,train,68
406798473_1.jpg,803.0,563.0,958.0,408.0,60.0,3,300W,train,68
406798473_3.jpg,325.0,512.0,454.0,383.0,61.0,3,300W,train,68
4082680322_1.jpg,330.0,295.0,438.0,187.0,58.0,1,300W,train,68
4141887018_1.jpg,513.0,341.0,736.0,118.0,60.0,1,300W,train,68
4145388945_1.jpg,1801.0,737.0,2024.0,514.0,58.0,3,300W,train,68
4145388945_2.jpg,954.0,848.0,1275.0,527.0,60.0,3,300W,train,68
4145388945_3.jpg,598.0,741.0,919.0,420.0,60.0,3,300W,train,68
4174638819_1.jpg,134.0,420.0,455.0,99.0,68.0,1,300W,train,68
4237203680_1.jpg,637.0,613.0,860.0,390.0,57.0,3,300W,train,68
4237203680_2.jpg,835.0,588.0,1058.0,365.0,56.0,3,300W,train,68
4239974048_1.jpg,1583.0,490.0,1769.0,304.0,58.0,4,300W,train,68
4239974048_2.jpg,1212.0,552.0,1398.0,366.0,57.0,4,300W,train,68
4239974048_3.jpg,205.0,883.0,526.0,562.0,60.0,4,300W,train,68
4239974048_4.jpg,735.0,676.0,1003.0,409.0,60.0,4,300W,train,68
4253907822_1.jpg,241.0,390.0,464.0,167.0,60.0,1,300W,train,68
4285163979_1.jpg,1443.0,598.0,1572.0,469.0,63.0,9,300W,train,68
4285163979_2.jpg,799.0,944.0,985.0,758.0,66.0,9,300W,train,68
4285163979_3.jpg,2203.0,676.0,2388.0,490.0,59.0,9,300W,train,68
4285163979_4.jpg,1563.0,923.0,1748.0,738.0,59.0,9,300W,train,68
4285163979_5.jpg,1285.0,976.0,1440.0,821.0,59.0,9,300W,train,68
4285163979_6.jpg,1990.0,597.0,2145.0,442.0,59.0,9,300W,train,68
4285163979_7.jpg,1113.0,528.0,1268.0,374.0,64.0,9,300W,train,68
4285163979_8.jpg,1902.0,626.0,2031.0,497.0,58.0,9,300W,train,68
4332978153_1.jpg,204.0,504.0,589.0,119.0,63.0,1,300W,train,68
4351876664_1.jpg,98.0,634.0,419.0,313.0,64.0,1,300W,train,68
437595409_1.jpg,315.0,464.0,538.0,242.0,68.0,1,300W,train,68
4400753623_1.jpg,2198.0,563.0,2421.0,341.0,61.0,3,300W,train,68
442651885_1.jpg,439.0,415.0,662.0,192.0,59.0,1,300W,train,68
442743156_1.jpg,1108.0,588.0,1331.0,365.0,64.0,1,300W,train,68
4471110141_1.jpg,142.0,489.0,365.0,266.0,54.0,2,300W,train,68
4471110141_2.jpg,414.0,885.0,637.0,663.0,64.0,2,300W,train,68
447910249_1.jpg,414.0,464.0,637.0,242.0,65.0,1,300W,train,68
448291547_1.jpg,944.0,593.0,1129.0,407.0,68.0,2,300W,train,68
448291547_2.jpg,1629.0,598.0,1758.0,469.0,61.0,2,300W,train,68
4492032921_1.jpg,365.0,365.0,588.0,142.0,65.0,1,300W,train,68
45092961_1.jpg,640.0,583.0,769.0,454.0,61.0,2,300W,train,68
45092961_2.jpg,927.0,612.0,1056.0,483.0,60.0,2,300W,train,68
4512714865_1.jpg,315.0,341.0,538.0,118.0,63.0,1,300W,train,68
4538917191_1.jpg,1645.0,1089.0,1831.0,903.0,64.0,22,300W,train,68
4538917191_10.jpg,3349.0,1526.0,3503.0,1371.0,58.0,22,300W,train,68
4538917191_11.jpg,345.0,800.0,531.0,614.0,68.0,22,300W,train,68
4538917191_13.jpg,2657.0,2141.0,2842.0,1955.0,63.0,22,300W,train,68
4538917191_15.jpg,2946.0,1501.0,3131.0,1316.0,66.0,22,300W,train,68
4538917191_16.jpg,1027.0,469.0,1156.0,340.0,63.0,22,300W,train,68
4538917191_17.jpg,613.0,2100.0,799.0,1914.0,59.0,22,300W,train,68
4538917191_2.jpg,593.0,1316.0,778.0,1130.0,66.0,22,300W,train,68
4538917191_23.jpg,43.0,1975.0,266.0,1752.0,68.0,22,300W,train,68
4538917191_3.jpg,1543.0,494.0,1698.0,339.0,65.0,22,300W,train,68
4538917191_4.jpg,1281.0,1975.0,1504.0,1752.0,64.0,22,300W,train,68
4538917191_5.jpg,1253.0,1604.0,1439.0,1419.0,59.0,22,300W,train,68
4538917191_7.jpg,2739.0,1254.0,2925.0,1068.0,63.0,22,300W,train,68
4553922208_1.jpg,1745.0,846.0,2130.0,461.0,63.0,3,300W,train,68
4555082379_1.jpg,637.0,489.0,860.0,266.0,62.0,1,300W,train,68
4560029166_1.jpg,253.0,270.0,408.0,116.0,60.0,1,300W,train,68
4573422380_1.jpg,538.0,464.0,761.0,242.0,58.0,2,300W,train,68
4573422380_2.jpg,1356.0,573.0,1542.0,387.0,59.0,2,300W,train,68
4584451140_1.jpg,513.0,341.0,736.0,118.0,57.0,2,300W,train,68
4584451140_2.jpg,1281.0,786.0,1504.0,563.0,67.0,2,300W,train,68
4683040401_1.jpg,885.0,811.0,1108.0,588.0,62.0,2,300W,train,68
4683040401_2.jpg,365.0,910.0,588.0,687.0,59.0,2,300W,train,68
4739664721_1.jpg,390.0,415.0,613.0,192.0,60.0,1,300W,train,68
4758145781_1.jpg,527.0,558.0,795.0,290.0,58.0,3,300W,train,68
4758145781_2.jpg,1300.0,617.0,1568.0,350.0,65.0,3,300W,train,68
47618649_1.jpg,597.0,225.0,726.0,96.0,61.0,1,300W,train,68
4774338842_1.jpg,1405.0,687.0,1628.0,464.0,66.0,2,300W,train,68
4774338842_2.jpg,563.0,737.0,786.0,514.0,61.0,2,300W,train,68
4801259916_1.jpg,340.0,440.0,563.0,217.0,61.0,1,300W,train,68
4821642_1.jpg,291.0,390.0,513.0,167.0,59.0,1,300W,train,68
4856974482_2.jpg,2816.0,2014.0,3083.0,1746.0,59.0,10,300W,train,68
4856974482_8.jpg,2429.0,1271.0,2697.0,1003.0,66.0,10,300W,train,68
4880083461_1.jpg,464.0,563.0,687.0,341.0,60.0,1,300W,train,68
4906266640_1.jpg,964.0,923.0,1150.0,738.0,58.0,2,300W,train,68
4906266640_2.jpg,1851.0,885.0,2074.0,663.0,63.0,2,300W,train,68
4970182488_1.jpg,588.0,464.0,811.0,242.0,61.0,1,300W,train,68
5002723411_1.jpg,1554.0,811.0,1777.0,588.0,60.0,3,300W,train,68
5002723411_2.jpg,959.0,663.0,1182.0,440.0,65.0,3,300W,train,68
5002723411_3.jpg,587.0,558.0,854.0,290.0,64.0,3,300W,train,68
5007442_1.jpg,52.0,468.0,319.0,201.0,58.0,2,300W,train,68
5007442_2.jpg,589.0,461.0,974.0,76.0,60.0,2,300W,train,68
5020454673_1.jpg,161.0,590.0,546.0,204.0,58.0,1,300W,train,68
5065140719_1.jpg,1398.0,573.0,1583.0,387.0,61.0,4,300W,train,68
5065140719_2.jpg,1568.0,1211.0,1835.0,944.0,64.0,4,300W,train,68
507521047_1.jpg,687.0,464.0,910.0,242.0,59.0,1,300W,train,68
5082623456_1.jpg,975.0,356.0,1130.0,202.0,65.0,3,300W,train,68
5082623456_2.jpg,55.0,199.0,163.0,92.0,63.0,3,300W,train,68
5082623456_3.jpg,504.0,206.0,593.0,116.0,65.0,3,300W,train,68
5083671561_2.jpg,1776.0,1687.0,2043.0,1420.0,58.0,6,300W,train,68
5083671561_3.jpg,1810.0,1336.0,1996.0,1150.0,60.0,6,300W,train,68
5083671561_4.jpg,1009.0,663.0,1232.0,440.0,55.0,6,300W,train,68
5083671561_5.jpg,356.0,1801.0,511.0,1646.0,58.0,6,300W,train,68
5083671561_6.jpg,1604.0,1852.0,1790.0,1666.0,60.0,6,300W,train,68
5106695994_1.jpg,1529.0,737.0,1752.0,514.0,67.0,6,300W,train,68
5106695994_2.jpg,262.0,696.0,448.0,511.0,58.0,6,300W,train,68
5106695994_3.jpg,613.0,811.0,835.0,588.0,63.0,6,300W,train,68
5106695994_4.jpg,1925.0,811.0,2148.0,588.0,61.0,6,300W,train,68
5106695994_6.jpg,1281.0,712.0,1504.0,489.0,66.0,6,300W,train,68
5144909700_1.jpg,706.0,676.0,973.0,409.0,62.0,3,300W,train,68
5144909700_2.jpg,142.0,663.0,365.0,440.0,61.0,3,300W,train,68
5144909700_3.jpg,414.0,613.0,637.0,390.0,60.0,3,300W,train,68
5151536225_1.jpg,964.0,811.0,1426.0,348.0,66.0,2,300W,train,68
5151536225_2.jpg,141.0,706.0,409.0,439.0,61.0,2,300W,train,68
5188566452_1.jpg,498.0,587.0,765.0,320.0,62.0,1,300W,train,68
5204730083_1.jpg,1749.0,1268.0,1904.0,1113.0,57.0,7,300W,train,68
5204730083_2.jpg,2429.0,1033.0,2697.0,766.0,56.0,7,300W,train,68
5204730083_3.jpg,1164.0,1320.0,1319.0,1165.0,63.0,7,300W,train,68
5204730083_4.jpg,2007.0,1130.0,2162.0,976.0,59.0,7,300W,train,68
5204730083_7.jpg,769.0,1148.0,924.0,993.0,62.0,7,300W,train,68
5301057994_1.jpg,737.0,1150.0,923.0,965.0,57.0,1,300W,train,68
539722510_1.jpg,365.0,415.0,588.0,192.0,59.0,1,300W,train,68
5452623_1.jpg,613.0,489.0,835.0,266.0,61.0,1,300W,train,68
56054945_1.jpg,696.0,655.0,882.0,469.0,63.0,1,300W,train,68
59354095_2.jpg,513.0,464.0,736.0,242.0,60.0,3,300W,train,68
59354095_3.jpg,795.0,528.0,1062.0,260.0,60.0,3,300W,train,68
642820626_1.jpg,498.0,587.0,765.0,320.0,67.0,2,300W,train,68
658607626_1.jpg,349.0,528.0,617.0,260.0,55.0,1,300W,train,68
70037463_1.jpg,1003.0,736.0,1270.0,468.0,65.0,2,300W,train,68
70037463_2.jpg,464.0,489.0,687.0,266.0,60.0,2,300W,train,68
79378097_1.jpg,1257.0,569.0,1386.0,440.0,59.0,5,300W,train,68
79378097_2.jpg,984.0,340.0,1113.0,211.0,58.0,5,300W,train,68
79378097_3.jpg,726.0,168.0,855.0,39.0,59.0,5,300W,train,68
79378097_4.jpg,1042.0,526.0,1171.0,397.0,64.0,5,300W,train,68
79378097_5.jpg,319.0,1063.0,587.0,795.0,61.0,5,300W,train,68
815038_1.jpg,637.0,811.0,860.0,588.0,60.0,2,300W,train,68
815038_2.jpg,43.0,613.0,266.0,390.0,62.0,2,300W,train,68
82161078_1.jpg,277.0,491.0,598.0,170.0,61.0,1,300W,train,68
823016568_2.jpg,464.0,663.0,687.0,440.0,57.0,2,300W,train,68
90800092_2.jpg,581.0,510.0,689.0,402.0,63.0,5,300W,train,68
9545523490_1.jpg,345.0,304.0,531.0,118.0,68.0,2,300W,train,68
955659370_1.jpg,705.0,812.0,1026.0,491.0,58.0,2,300W,train,68
955659370_2.jpg,52.0,885.0,319.0,617.0,63.0,2,300W,train,68
image_0001.png,97.0,366.0,283.0,180.0,61.0,1,300W,train,68
image_0002.png,64.0,288.0,218.0,133.0,65.0,1,300W,train,68
image_0003.png,96.0,254.0,225.0,125.0,62.0,1,300W,train,68
image_0004.png,159.0,345.0,345.0,160.0,60.0,1,300W,train,68
image_0005.png,241.0,562.0,562.0,241.0,65.0,1,300W,train,68
image_0006.png,124.0,297.0,253.0,168.0,59.0,1,300W,train,68
image_0007.png,139.0,196.0,268.0,67.0,62.0,1,300W,train,68
image_0008.png,201.0,288.0,356.0,133.0,64.0,1,300W,train,68
image_0009.png,79.0,187.0,187.0,80.0,62.0,2,300W,train,68
image_0010.png,562.0,491.0,883.0,170.0,62.0,1,300W,train,68
image_0011.png,150.0,270.0,304.0,116.0,59.0,1,300W,train,68
image_0012.png,438.0,409.0,706.0,142.0,58.0,1,300W,train,68
image_0013.png,-22.0,356.0,150.0,202.0,58.0,2,300W,train,68
image_0014.png,46.0,305.0,201.0,150.0,61.0,2,300W,train,68
image_0015.png,184.0,253.0,339.0,98.0,68.0,1,300W,train,68
image_0016.png,79.0,295.0,187.0,187.0,57.0,2,300W,train,68
image_0017.png,64.0,288.0,218.0,133.0,61.0,1,300W,train,68
image_0018.png,97.0,387.0,283.0,201.0,65.0,1,300W,train,68
image_0019.png,46.0,270.0,201.0,116.0,60.0,1,300W,train,68
image_0021.png,103.0,199.0,211.0,92.0,65.0,1,300W,train,68
image_0022.png,115.0,288.0,270.0,133.0,60.0,1,300W,train,68
image_0023.png,132.0,253.0,287.0,98.0,68.0,1,300W,train,68
image_0024.png,110.0,239.0,239.0,110.0,68.0,1,300W,train,68
image_0025.png,348.0,657.0,810.0,194.0,61.0,1,300W,train,68
image_0026.png,81.0,239.0,210.0,110.0,58.0,1,300W,train,68
image_0027.png,139.0,345.0,324.0,160.0,58.0,1,300W,train,68
image_0028.png,98.0,253.0,253.0,98.0,68.0,1,300W,train,68
image_0029.png,64.0,270.0,218.0,116.0,59.0,1,300W,train,68
image_0030.png,290.0,547.0,675.0,162.0,64.0,1,300W,train,68
image_0031.png,167.0,322.0,322.0,167.0,59.0,1,300W,train,68
image_0032.png,81.0,211.0,210.0,82.0,60.0,1,300W,train,68
image_0034.png,132.0,270.0,287.0,116.0,63.0,1,300W,train,68
image_0035.png,153.0,211.0,282.0,82.0,65.0,1,300W,train,68
image_0036.png,81.0,225.0,210.0,96.0,60.0,1,300W,train,68
image_0037.png,150.0,305.0,304.0,150.0,58.0,1,300W,train,68
image_0038.png,245.0,136.0,335.0,46.0,64.0,5,300W,train,68
image_0039.png,236.0,202.0,390.0,47.0,59.0,1,300W,train,68
image_003_1.jpg,266.0,365.0,489.0,142.0,60.0,1,300W,train,68
image_0040.png,127.0,199.0,235.0,92.0,53.0,1,300W,train,68
image_0041.png,92.0,341.0,315.0,118.0,64.0,1,300W,train,68
image_0042.png,132.0,305.0,287.0,150.0,62.0,1,300W,train,68
image_0043.png,605.0,811.0,1067.0,348.0,61.0,1,300W,train,68
image_0044.png,97.0,366.0,283.0,180.0,68.0,1,300W,train,68
image_0045.png,184.0,253.0,339.0,98.0,58.0,1,300W,train,68
image_0046.png,153.0,139.0,282.0,10.0,68.0,1,300W,train,68
image_0047.png,270.0,270.0,425.0,116.0,66.0,1,300W,train,68
image_0048.png,8.0,187.0,115.0,80.0,57.0,2,300W,train,68
image_0049.png,97.0,345.0,283.0,160.0,62.0,1,300W,train,68
image_004_1.jpg,161.0,376.0,546.0,-52.0,60.0,1,300W,train,68
image_0050.png,201.0,325.0,386.0,139.0,62.0,1,300W,train,68
image_0051.png,82.0,498.0,349.0,231.0,65.0,1,300W,train,68
image_0052.png,171.0,498.0,438.0,231.0,63.0,1,300W,train,68
image_0053.png,153.0,211.0,282.0,82.0,65.0,1,300W,train,68
image_0054.png,46.0,253.0,201.0,98.0,59.0,1,300W,train,68
image_0055.png,111.0,498.0,379.0,231.0,68.0,1,300W,train,68
image_0056.png,67.0,239.0,196.0,110.0,60.0,1,300W,train,68
image_0057.png,528.0,236.0,683.0,81.0,61.0,3,300W,train,68
image_0058.png,81.0,225.0,210.0,96.0,65.0,1,300W,train,68
image_0059.png,132.0,270.0,287.0,116.0,65.0,1,300W,train,68
image_005_1.jpg,356.0,339.0,511.0,184.0,58.0,1,300W,train,68
image_0061.png,163.0,163.0,270.0,56.0,56.0,1,300W,train,68
image_0063.png,297.0,913.0,759.0,451.0,58.0,1,300W,train,68
image_0064.png,139.0,196.0,268.0,67.0,64.0,1,300W,train,68
image_0065.png,46.0,253.0,201.0,98.0,59.0,2,300W,train,68
image_0066.png,239.0,196.0,368.0,67.0,64.0,1,300W,train,68
image_0067.png,91.0,187.0,199.0,80.0,63.0,1,300W,train,68
image_0068.png,139.0,325.0,324.0,139.0,66.0,1,300W,train,68
image_0069.png,201.0,284.0,386.0,98.0,65.0,1,300W,train,68
image_0070.png,282.0,225.0,411.0,96.0,61.0,2,300W,train,68
image_0071.png,200.0,468.0,468.0,201.0,62.0,1,300W,train,68
image_0072.png,464.0,341.0,687.0,118.0,61.0,2,300W,train,68
image_0073.png,116.0,196.0,205.0,106.0,60.0,1,300W,train,68
image_0075.png,167.0,489.0,390.0,266.0,58.0,1,300W,train,68
image_0076.png,77.0,325.0,262.0,139.0,61.0,1,300W,train,68
image_0077.png,115.0,253.0,270.0,98.0,68.0,1,300W,train,68
image_0079.png,97.0,284.0,283.0,98.0,61.0,1,300W,train,68
image_0080.png,67.0,239.0,196.0,110.0,58.0,1,300W,train,68
image_0081.png,124.0,239.0,253.0,110.0,65.0,1,300W,train,68
image_0082.png,259.0,163.0,366.0,56.0,65.0,2,300W,train,68
image_0083.png,311.0,196.0,440.0,67.0,68.0,1,300W,train,68
image_0084.png,118.0,304.0,304.0,118.0,67.0,1,300W,train,68
image_0085.png,81.0,253.0,236.0,98.0,60.0,1,300W,train,68
image_0086.png,96.0,225.0,225.0,96.0,67.0,1,300W,train,68
image_0087.png,52.0,409.0,319.0,142.0,59.0,1,300W,train,68
image_0088.png,96.0,196.0,185.0,106.0,57.0,1,300W,train,68
image_0089.png,218.0,253.0,373.0,98.0,60.0,3,300W,train,68
image_008_1.jpg,260.0,320.0,527.0,52.0,60.0,1,300W,train,68
image_0090.png,139.0,366.0,324.0,180.0,59.0,1,300W,train,68
image_0091.png,96.0,156.0,185.0,66.0,57.0,1,300W,train,68
image_0092.png,132.0,270.0,287.0,116.0,56.0,1,300W,train,68
image_0093.png,52.0,350.0,319.0,82.0,59.0,1,300W,train,68
image_0094.png,82.0,379.0,349.0,112.0,64.0,1,300W,train,68
image_0095.png,117.0,291.0,340.0,68.0,65.0,1,300W,train,68
image_0096.png,118.0,325.0,304.0,139.0,58.0,1,300W,train,68
image_0097.png,92.0,341.0,315.0,118.0,68.0,1,300W,train,68
image_0099.png,132.0,374.0,287.0,219.0,62.0,2,300W,train,68
image_0100.png,97.0,284.0,283.0,98.0,65.0,1,300W,train,68
image_0101.png,118.0,366.0,304.0,180.0,65.0,1,300W,train,68
image_0102.png,210.0,225.0,339.0,96.0,66.0,1,300W,train,68
image_0103.png,175.0,211.0,282.0,104.0,61.0,1,300W,train,68
image_0104.png,98.0,219.0,253.0,64.0,65.0,1,300W,train,68
image_0105.png,132.0,288.0,287.0,133.0,53.0,1,300W,train,68
image_0106.png,124.0,211.0,253.0,82.0,65.0,1,300W,train,68
image_0107.png,110.0,225.0,239.0,96.0,62.0,1,300W,train,68
image_0108.png,97.0,366.0,283.0,180.0,58.0,1,300W,train,68
image_0109.png,167.0,196.0,296.0,67.0,57.0,1,300W,train,68
image_010_1.jpg,324.0,345.0,510.0,160.0,60.0,1,300W,train,68
image_0110.png,97.0,284.0,283.0,98.0,62.0,1,300W,train,68
image_0111.png,117.0,440.0,340.0,217.0,64.0,1,300W,train,68
image_0112.png,97.0,325.0,283.0,139.0,65.0,1,300W,train,68
image_0113.png,81.0,322.0,236.0,167.0,65.0,1,300W,train,68
image_0114.png,260.0,439.0,527.0,171.0,59.0,1,300W,train,68
image_0115.png,262.0,304.0,448.0,118.0,66.0,1,300W,train,68
image_0116.png,77.0,284.0,262.0,98.0,53.0,1,300W,train,68
image_0117.png,167.0,288.0,322.0,133.0,57.0,1,300W,train,68
image_0118.png,97.0,325.0,283.0,139.0,65.0,1,300W,train,68
image_0119.png,56.0,304.0,242.0,118.0,68.0,1,300W,train,68
image_011_1.jpg,142.0,811.0,605.0,348.0,58.0,1,300W,train,68
image_012.jpg,319.0,498.0,587.0,231.0,55.0,1,300W,train,68
image_0120.png,141.0,468.0,409.0,201.0,63.0,2,300W,train,68
image_0121.png,111.0,350.0,379.0,82.0,58.0,1,300W,train,68
image_0122.png,345.0,263.0,531.0,77.0,68.0,2,300W,train,68
image_0123.png,171.0,468.0,438.0,201.0,63.0,1,300W,train,68
image_0124.png,81.0,253.0,236.0,98.0,63.0,1,300W,train,68
image_0125.png,182.0,196.0,311.0,67.0,59.0,1,300W,train,68
image_0126.png,111.0,528.0,379.0,260.0,58.0,1,300W,train,68
image_0127.png,241.0,489.0,464.0,266.0,61.0,1,300W,train,68
image_0128.png,239.0,153.0,368.0,24.0,63.0,2,300W,train,68
image_0129.png,167.0,219.0,322.0,64.0,61.0,1,300W,train,68
image_013.jpg,451.0,451.0,913.0,-62.0,62.0,1,300W,train,68
image_0130.png,141.0,528.0,409.0,260.0,64.0,2,300W,train,68
image_0131.png,218.0,270.0,373.0,116.0,63.0,1,300W,train,68
image_0132.png,118.0,284.0,304.0,98.0,61.0,1,300W,train,68
image_0133.png,63.0,562.0,384.0,241.0,64.0,1,300W,train,68
image_0134.png,322.0,202.0,476.0,47.0,62.0,1,300W,train,68
image_0136.png,541.0,1035.0,1096.0,480.0,56.0,2,300W,train,68
image_0137.png,103.0,163.0,211.0,56.0,61.0,2,300W,train,68
image_0138.png,97.0,304.0,283.0,118.0,62.0,1,300W,train,68
image_0139.png,201.0,219.0,356.0,64.0,54.0,1,300W,train,68
image_014.jpg,1050.0,553.0,1124.0,478.0,61.0,9,300W,train,68
image_0140.png,201.0,284.0,386.0,98.0,58.0,1,300W,train,68
image_0142.png,201.0,263.0,386.0,77.0,61.0,1,300W,train,68
image_0144.png,153.0,211.0,282.0,82.0,60.0,1,300W,train,68
image_0145.png,408.0,305.0,562.0,150.0,61.0,2,300W,train,68
image_0146.png,239.0,254.0,368.0,125.0,64.0,1,300W,train,68
image_0147.png,117.0,390.0,340.0,167.0,59.0,1,300W,train,68
image_0148.png,141.0,468.0,409.0,201.0,62.0,1,300W,train,68
image_0149.png,210.0,211.0,339.0,82.0,66.0,1,300W,train,68
image_014_02.jpg,136.0,382.0,180.0,338.0,41.0,9,300W,train,68
image_0150.png,117.0,266.0,340.0,43.0,58.0,1,300W,train,68
image_0151.png,187.0,187.0,294.0,80.0,66.0,1,300W,train,68
image_0152.png,8.0,163.0,115.0,56.0,58.0,1,300W,train,68
image_0153.png,210.0,239.0,339.0,110.0,64.0,1,300W,train,68
image_0154.png,287.0,202.0,442.0,47.0,64.0,1,300W,train,68
image_0155.png,98.0,219.0,253.0,64.0,59.0,2,300W,train,68
image_0156.png,239.0,225.0,368.0,96.0,65.0,2,300W,train,68
image_0157.png,196.0,225.0,325.0,96.0,67.0,1,300W,train,68
image_0158.png,64.0,202.0,218.0,47.0,61.0,1,300W,train,68
image_0159.png,118.0,263.0,304.0,77.0,63.0,1,300W,train,68
image_015_1.jpg,241.0,598.0,562.0,277.0,62.0,1,300W,train,68
image_0160.png,82.0,409.0,349.0,142.0,67.0,1,300W,train,68
image_0161.png,64.0,270.0,218.0,116.0,62.0,1,300W,train,68
image_0162.png,451.0,965.0,913.0,502.0,61.0,1,300W,train,68
image_0163.png,81.0,253.0,236.0,98.0,63.0,1,300W,train,68
image_0165.png,239.0,225.0,368.0,96.0,67.0,1,300W,train,68
image_0166.png,24.0,211.0,153.0,82.0,66.0,1,300W,train,68
image_0167.png,64.0,236.0,218.0,81.0,63.0,1,300W,train,68
image_0168.png,306.0,152.0,414.0,44.0,65.0,3,300W,train,68
image_0169.png,110.0,268.0,239.0,139.0,62.0,2,300W,train,68
image_016_1.jpg,216.0,291.0,439.0,68.0,58.0,1,300W,train,68
image_0170.png,38.0,225.0,167.0,96.0,60.0,1,300W,train,68
